,syllables,normalized_text,n_syls,n_syls_SonoriPy
118045,pe|dic|u|lar,pedicular,4,
118046,pe|dic|u|late,pediculate,4,
118047,pe|dic|u|li|cide,pediculicide,5,
118048,pe|dic|u|li|ci|dal,pediculicidal,6,
118049,pe|dic|u|lous,pediculous,4,
118050,pe|dic|u|lo|sis,pediculosis,5,
118051,pe|di|at|ric,pediatric,4,4.0
118052,pe|di|at|rics,pediatrics,4,4.0
118053,pe|di|at|rist,pediatrist,4,
118054,pe|di|a|tri|cian,pediatrician,5,5.0
118055,pe|dol|o|gist,pedologist,4,
118056,pe|dol|o|gy,pedology,4,
118057,pe|dom|e|ter,pedometer,4,
118058,pe|do|bap|tism,pedobaptism,4,
118059,pe|do|bap|tist,pedobaptist,4,
118060,pe|do|don|tia,pedodontia,4,
118061,pe|do|don|tic,pedodontic,4,
118062,pe|do|don|tist,pedodontist,4,
118063,pe|do|log|i|cal,pedological,5,
118064,pe|do|phil|ic,pedophilic,4,4.0
118065,pe|drell,pedrell,2,
118066,pe|dro,pedro,2,2.0
118067,pe|dun|cle,peduncle,3,
118068,pe|dun|cled,peduncled,3,
118069,pe|dun|cu|lar,peduncular,4,
118070,pe|dun|cu|late,pedunculate,4,
118071,pe|dun|cu|late oak,pedunculate oak,4,
118072,pe|dun|cu|lat|ed,pedunculated,5,
118073,pe|ga|si|an,pegasian,4,
118074,pe|gu,pegu,2,
118075,pe|gu|an,peguan,3,
118076,pe|jo|ra|tive,pejorative,4,4.0
118077,pe|jo|ra|tive|ly,pejoratively,5,
118078,pe|kin,pekin,2,2.0
118079,pe|kin,pekin,2,2.0
118080,pe|king,peking,2,2.0
118081,pe|king man,peking man,2,
118082,pe|king|ese,pekingese,3,
118083,pe|kin|ese,pekinese,3,
118084,pe|koe,pekoe,2,
118085,pe|l,pel,2,
118086,pe|lag|ic,pelagic,3,3.0
118087,pe|las|gi,pelasgi,3,
118088,pe|las|gi|an,pelasgian,4,
118089,pe|las|gus,pelasgus,3,
118090,pe|la|gi|al,pelagial,4,
118091,pe|la|gi|an,pelagian,4,4.0
118092,pe|la|gi|an is|lands,pelagian islands,5,
118093,pe|la|gi|an|ism,pelagianism,5,
118094,pe|la|gi|an|ize,pelagianize,5,
118095,pe|la|gi|an|ized,pelagianized,5,
118096,pe|la|gi|an|iz|er,pelagianizer,6,
118097,pe|la|gi|an|iz|ing,pelagianizing,6,
118098,pe|la|gi|us,pelagius,4,
118099,pe|le's hair,pele's hair,2,
118100,pe|lec|y|pod,pelecypod,4,
118101,pe|lew is|lands,pelew islands,3,
118102,pe|le|gon,pelegon,3,
118103,pe|lisse,pelisse,2,
118104,pe|lite,pelite,2,
118105,pe|lit|ic,pelitic,3,
118106,pe|li|as,pelias,3,
118107,pe|li|des,pelides,3,
118108,pe|li|on,pelion,3,
118109,pe|lops,pelops,2,
118110,pe|lop|i|dae,pelopidae,4,
118111,pe|lor|ic,peloric,3,
118112,pe|lo|pe|a,pelopea,4,
118113,pe|lo|pi|a,pelopia,4,
118114,pe|lo|ri|a,peloria,4,
118115,pe|lo|rus,pelorus,3,
118116,pe|lo|ta,pelota,3,
118117,pe|lo|tas,pelotas,3,
118118,pe|l|e,pele,3,2.0
118119,pe|nal,penal,2,2.0
118120,pe|nal code,penal code,2,
118121,pe|nal ser|vi|tude,penal servitude,4,
118122,pe|nal|ise,penalise,3,
118123,pe|nal|ised,penalised,3,
118124,pe|nal|is|ing,penalising,4,
118125,pe|nal|ize,penalize,3,3.0
118126,pe|nal|ized,penalized,3,3.0
118127,pe|nal|iz|a|ble,penalizable,5,
118128,pe|nal|iz|ing,penalizing,4,4.0
118129,pe|nal|i|sa|tion,penalisation,5,
118130,pe|nal|i|za|tion,penalization,5,
118131,pe|nang,penang,2,2.0
118132,pe|nang,penang,2,2.0
118133,pe|nar|i|a,penaria,4,
118134,pe|na|tes,penates,3,
118135,pe|na|tes,penates,3,
118136,pe|nei|os,peneios,3,
118137,pe|nel|o|pe,penelope,4,4.0
118138,pe|ne|con|tem|po|ra|ne|ous,penecontemporaneous,8,
118139,pe|ne|plain,peneplain,3,
118140,pe|ne|plane,peneplane,3,
118141,pe|ne|us,peneus,3,
118142,pe|nile,penile,2,2.0
118143,pe|nil|li|on,penillion,4,
118144,pe|nis,penis,2,2.0
118145,pe|nis en|vy,penis envy,3,
118146,pe|nob|scot,penobscot,3,3.0
118147,pe|nol|o|gist,penologist,4,
118148,pe|nol|o|gy,penology,4,4.0
118149,pe|no|log|i|cal,penological,5,
118150,pe|nuch|le,penuchle,3,
118151,pe|nuck|le,penuckle,3,
118152,pe|nult,penult,2,
118153,pe|nul|ti|ma,penultima,4,
118154,pe|nul|ti|mate,penultimate,4,4.0
118155,pe|num|bra,penumbra,3,3.0
118156,pe|num|bral,penumbral,3,
118157,pe|nu|che,penuche,3,
118158,pe|nu|ri|ous,penurious,4,4.0
118159,pe|nu|ri|ous|ness,penuriousness,5,
118160,pe|nu|ti|an,penutian,4,
118161,pe|on,peon,2,2.0
118162,pe|on|age,peonage,3,
118163,pe|on|ism,peonism,3,
118164,pe|o|ny,peony,3,3.0
118165,pe|o|ny,peony,3,3.0
118166,pe|o|ri|a,peoria,4,4.0
118167,pe|o|ri|an,peorian,4,
118168,pe|pi|no,pepino,3,
118169,pe|pi|ta,pepita,3,3.0
118170,pe|po,pepo,2,
118171,pe|pusch,pepusch,2,
118172,pe|quot,pequot,2,
118173,pe|r,per,2,1.0
118174,pe|ra,pera,2,2.0
118175,pe|rae|a,peraea,3,
118176,pe|rak,perak,2,
118177,pe|ral|ta,peralta,3,3.0
118178,pe|rei|a,pereia,3,
118179,pe|rei|on,pereion,3,
118180,pe|rei|ra,pereira,3,3.0
118181,pe|rei|ra bark,pereira bark,3,
118182,pe|rei|rine,pereirine,3,
118183,pe|ren|nate,perennate,3,
118184,pe|re|a,perea,3,3.0
118185,pe|ri,peri,2,
118186,pe|ri,peri,2,
118187,pe|rib|o|los,peribolos,4,
118188,pe|rib|o|lus,peribolus,4,
118189,pe|ric|o|pe,pericope,4,
118190,pe|rid|i|al,peridial,4,
118191,pe|rid|i|i|form,peridiiform,5,
118192,pe|rid|i|ole,peridiole,4,
118193,pe|rid|i|o|lum,peridiolum,5,
118194,pe|rid|i|um,peridium,4,
118195,pe|rig|y|nous,perigynous,4,
118196,pe|rim|e|ter,perimeter,4,4.0
118197,pe|riph|er|al,peripheral,4,4.0
118198,pe|riph|er|al de|vice,peripheral device,5,
118199,pe|riph|er|al|ly,peripherally,5,5.0
118200,pe|riph|er|ies,peripheries,4,
118201,pe|riph|er|y,periphery,4,4.0
118202,pe|riph|ra|sis,periphrasis,4,
118203,pe|riph|y|ton,periphyton,4,
118204,pe|rip|e|ty,peripety,4,
118205,pe|rip|ter|al,peripteral,4,
118206,pe|rip|ter|ies,peripteries,4,
118207,pe|rip|ter|oi,peripteroi,4,
118208,pe|rip|ter|os,peripteros,4,
118209,pe|rip|ter|y,periptery,4,
118210,pe|rip|te|ral,peripteral,4,
118211,pe|rique,perique,2,
118212,pe|ris|so|dac|tyl,perissodactyl,5,
118213,pe|ris|so|dac|tyle,perissodactyle,5,
118214,pe|ris|so|dac|ty|la,perissodactyla,6,
118215,pe|ris|so|dac|ty|lous,perissodactylous,6,
118216,pe|ris|ta|lith,peristalith,4,
118217,pe|ris|te|rite,peristerite,4,
118218,pe|rit|ri|cha,peritricha,4,
118219,pe|rit|ri|chan,peritrichan,4,
118220,pe|rit|ri|chate,peritrichate,4,
118221,pe|ri|od,period,3,3.0
118222,pe|ri|od piece,period piece,3,
118223,pe|ri|od|ic,periodic,4,4.0
118224,pe|ri|od|ic func|tion,periodic function,5,
118225,pe|ri|od|ic law,periodic law,4,
118226,pe|ri|od|ic sen|tence,periodic sentence,5,
118227,pe|ri|od|ic sys|tem,periodic system,5,
118228,pe|ri|od|ic ta|ble,periodic table,5,
118229,pe|ri|od|i|cal,periodical,5,5.0
118230,pe|ri|od|i|cal|ism,periodicalism,6,
118231,pe|ri|od|i|cal|ist,periodicalist,6,
118232,pe|ri|od|i|cal|ly,periodically,6,6.0
118233,pe|ri|od|i|cal|ness,periodicalness,6,
118234,pe|ri|od|i|sa|tion,periodisation,6,
118235,pe|ri|od|i|za|tion,periodization,6,
118236,pe|ri|o|date,periodate,4,
118237,pe|ri|o|dic|i|ty,periodicity,6,
118238,pe|ro,pero,2,2.0
118239,pe|rot|ic,perotic,3,
118240,pe|rox|i|dase,peroxidase,4,
118241,pe|ro|ne|al,peroneal,4,
118242,pe|ro|nism,peronism,3,4.0
118243,pe|ro|nist,peronist,3,3.0
118244,pe|ro|nis|mo,peronismo,4,
118245,pe|ro|nis|ta,peronista,4,
118246,pe|ro|sis,perosis,3,
118247,pe|ro|vo,perovo,3,
118248,pe|ru,peru,2,2.0
118249,pe|ru cur|rent,peru current,3,
118250,pe|ruke,peruke,2,
118251,pe|ruse,peruse,2,2.0
118252,pe|rused,perused,2,2.0
118253,pe|rus|al,perusal,3,3.0
118254,pe|rus|a|ble,perusable,4,
118255,pe|rus|er,peruser,3,
118256,pe|rus|ing,perusing,3,3.0
118257,pe|rutz,perutz,2,
118258,pe|ruz|zi,peruzzi,3,3.0
118259,pe|ru|gia,perugia,3,4.0
118260,pe|ru|gian,perugian,3,
118261,pe|ru|gin|esque,peruginesque,4,
118262,pe|ru|gi|no,perugino,4,
118263,pe|ru|vi|an bark,peruvian bark,4,
118264,pe|r|n,pern,3,
118265,pe|r|,per,3,1.0
118266,pe|sach,pesach,2,
118267,pe|sade,pesade,2,
118268,pe|sah,pesah,2,
118269,pe|sa|ro,pesaro,3,
118270,pe|sca|ra,pescara,3,
118271,pe|se|ta,peseta,3,3.0
118272,pe|se|wa,pesewa,3,
118273,pe|sha|war,peshawar,3,3.0
118274,pe|shit|ta,peshitta,3,
118275,pe|shi|to,peshito,3,
118276,pe|so,peso,2,2.0
118277,pe|tar,petar,2,
118278,pe|tard,petard,2,2.0
118279,pe|ter,peter,2,2.0
118280,pe|ter,peter,2,2.0
118281,pe|ter i,peter i,2,
118282,pe|ter iii,peter iii,2,
118283,pe|ter pan,peter pan,2,
118284,pe|ter pan col|lar,peter pan collar,3,
118285,pe|ter pence,peter pence,2,
118286,pe|ter prin|ci|ple,peter principle,4,
118287,pe|ter the her|mit,peter the hermit,3,
118288,pe|ter's pence,peter's pence,2,
118289,pe|ters,peters,2,2.0
118290,pe|ters|burg,petersburg,3,3.0
118291,pe|ter|bor|ough,peterborough,4,4.0
118292,pe|ter|lee,peterlee,3,
118293,pe|ter|loo mas|sa|cre,peterloo massacre,5,
118294,pe|ter|man,peterman,3,3.0
118295,pe|ter|mann peak,petermann peak,3,
118296,pe|ter|sham,petersham,3,
118297,pe|ter|son,peterson,3,3.0
118298,pe|te|chi|a,petechia,4,
118299,pe|te|chi|ae,petechiae,4,
118300,pe|te|chi|al,petechial,4,
118301,pe|te|chi|ate,petechiate,4,
118302,pe|tit-bour|geois,petit-bourgeois,3,
118303,pe|tit-ma||tre,petit-matre,4,
118304,pe|tite,petite,2,2.0
118305,pe|tite|ness,petiteness,3,
118306,pe|tits,petits,2,
118307,pe|ti|o|lule,petiolule,4,
118308,pe|ti|tion,petition,3,3.0
118309,pe|ti|tion|ar|y,petitionary,5,
118310,pe|ti|tion|a|ble,petitionable,5,
118311,pe|ti|tion|er,petitioner,4,4.0
118312,pe|ti|tion|ist,petitionist,4,
118313,pe|ti|ti|o prin|ci|pi|i,petitio principii,7,
118314,pe|to,peto,2,2.0
118315,pe|tos|key,petoskey,3,
118316,pe|tra,petra,2,2.0
118317,pe|trarch,petrarch,2,
118318,pe|trarch|ist,petrarchist,3,
118319,pe|trar|chan,petrarchan,3,
118320,pe|trar|chi|an,petrarchian,4,
118321,pe|trar|chi|an|ism,petrarchianism,5,
118322,pe|tri dish,petri dish,2,
118323,pe|trie,petrie,2,2.0
118324,pe|trif|i|cant,petrificant,4,
118325,pe|tril|lo,petrillo,3,3.0
118326,pe|trine,petrine,2,
118327,pe|trin|ism,petrinism,3,
118328,pe|tri|na,petrina,3,3.0
118329,pe|trog|e|ny,petrogeny,4,
118330,pe|trog|ra|pher,petrographer,4,
118331,pe|trog|ra|phy,petrography,4,
118332,pe|trol|ic,petrolic,3,
118333,pe|trol|o|gist,petrologist,4,
118334,pe|trol|o|gy,petrology,4,4.0
118335,pe|trouch|ka,petrouchka,3,
118336,pe|trovsk,petrovsk,2,
118337,pe|tro|le|ous,petroleous,4,
118338,pe|tro|le|um,petroleum,4,4.0
118339,pe|tro|le|um e|ther,petroleum ether,5,
118340,pe|tro|le|um jel|ly,petroleum jelly,5,
118341,pe|tro|li|na,petrolina,4,
118342,pe|tro|ni|us,petronius,4,
118343,pe|tro|pav|lovsk,petropavlovsk,4,
118344,pe|tro|pav|lovsk-kam|chat|ski,petropavlovsk-kamchatski,6,
118345,pe|tro|sal,petrosal,3,
118346,pe|tro|sian,petrosian,3,
118347,pe|tro|za|vodsk,petrozavodsk,4,
118348,pe|tr|po|lis,petrpolis,4,
118349,pe|tun|tse,petuntse,3,
118350,pe|tun|tze,petuntze,3,
118351,pe|tu|ni|a,petunia,4,4.0
118352,pe|t||fi,petfi,4,
118353,pe|t|fi,petfi,3,
118354,pe|wee,pewee,2,
118355,pe|wit,pewit,2,
118356,pe|yo|te,peyote,3,3.0
118357,pfalz,pfalz,1,
118358,pfen|nig,pfennig,2,2.0
118359,pfen|nigs,pfennigs,2,2.0
118360,pfen|ni|ge,pfennige,3,
118361,pfitz|ner,pfitzner,2,
118362,pforz|heim,pforzheim,2,
118363,pga,pga,1,3.0
118364,phac|o|lite,phacolite,3,
118365,phae|a,phaea,2,
118366,phae|ax,phaeax,2,
118367,phae|a|cia,phaeacia,3,
118368,phae|a|cian,phaeacian,3,
118369,phae|do,phaedo,2,
118370,phae|dra,phaedra,2,
118371,phae|drus,phaedrus,2,
118372,phae|o|mel|a|nin,phaeomelanin,5,
118373,phae|ton,phaeton,2,
118374,phage,phage,1,1.0
118375,phag|e|daen|ic,phagedaenic,4,
118376,phag|e|dae|na,phagedaena,4,
118377,phag|e|dae|na,phagedaena,4,
118378,phag|e|den|ic,phagedenic,4,
118379,phag|e|de|na,phagedena,4,
118380,phag|o|cyte,phagocyte,3,3.0
118381,phag|o|cyt|ize,phagocytize,4,
118382,phag|o|cyt|ized,phagocytized,4,
118383,phag|o|cyt|iz|ing,phagocytizing,5,
118384,phag|o|cy|tol|y|sis,phagocytolysis,6,
118385,phag|o|cy|tose,phagocytose,4,
118386,phag|o|cy|tosed,phagocytosed,4,
118387,phag|o|cy|tos|ing,phagocytosing,5,
118388,phag|o|cy|to|lyt|ic,phagocytolytic,6,
118389,phag|o|cy|to|sis,phagocytosis,5,
118390,phag|o|lyt|ic,phagolytic,4,
118391,phag|o|ma|ni|a,phagomania,5,
118392,phag|o|pho|bi|a,phagophobia,5,
118393,phais|tos,phaistos,2,
118394,phal|ange,phalange,2,2.0
118395,phal|anx,phalanx,2,2.0
118396,phal|an|ster|ies,phalansteries,4,
118397,phal|an|ster|y,phalanstery,4,
118398,phal|an|ste|ri|an,phalansterian,5,
118399,phal|a|rope,phalarope,3,
118400,phal|li,phalli,2,
118401,phal|lic,phallic,2,2.0
118402,phal|lic stage,phallic stage,2,
118403,phal|lism,phallism,2,
118404,phal|list,phallist,2,
118405,phal|li|cal,phallical,3,
118406,phal|li|cism,phallicism,3,
118407,phal|li|cist,phallicist,3,
118408,phal|lus,phallus,2,
118409,phan|a|tron,phanatron,3,
118410,phan|er|ite,phanerite,3,
118411,phan|er|og|a|mous,phanerogamous,5,
118412,phan|er|og|a|my,phanerogamy,5,
118413,phan|er|o|crys|tal|line,phanerocrystalline,6,
118414,phan|er|o|gam,phanerogam,4,
118415,phan|er|o|gam|ic,phanerogamic,5,
118416,phan|er|o|phyte,phanerophyte,4,
118417,phan|er|o|zo|ic,phanerozoic,5,
118418,phan|ma|ta,phanmata,3,
118419,phan|o,phano,2,
118420,phan|os,phanos,2,
118421,phan|o|tron,phanotron,3,
118422,phan|tasm,phantasm,2,3.0
118423,phan|tas|mal,phantasmal,3,
118424,phan|tas|mat|ic,phantasmatic,4,
118425,phan|tas|ma|gor|ic,phantasmagoric,5,
118426,phan|tas|ma|gor|ist,phantasmagorist,5,
118427,phan|tas|ma|gor|i|cal|ly,phantasmagorically,7,
118428,phan|tas|ma|go|ri|a,phantasmagoria,6,6.0
118429,phan|tas|ma|go|ri|al,phantasmagorial,6,
118430,phan|tas|ma|go|ri|al|ly,phantasmagorially,7,
118431,phan|tas|ma|go|ri|an|ly,phantasmagorianly,7,
118432,phan|tas|ma|go|ry,phantasmagory,5,
118433,phan|tas|mic,phantasmic,3,
118434,phan|tas|mi|cal,phantasmical,4,
118435,phan|tas|tic,phantastic,3,
118436,phan|ta|sus,phantasus,3,
118437,phan|ta|sy,phantasy,3,
118438,phan|tom,phantom,2,2.0
118439,phan|tom limb,phantom limb,2,
118440,phan|tom|like,phantomlike,3,
118441,phar,phar,1,1.0
118442,phar,phar,1,1.0
118443,pharm,pharm,1,
118444,pharm,pharm,1,
118445,phar|aoh,pharaoh,2,2.0
118446,phar|aoh ant,pharaoh ant,2,
118447,phar|a|on|ic,pharaonic,4,3.0
118448,phar|i|sa|ic,pharisaic,4,
118449,phar|i|sa|ism,pharisaism,4,5.0
118450,phar|i|sa|i|cal,pharisaical,5,
118451,phar|i|sa|i|cal|ly,pharisaically,6,
118452,phar|i|sa|i|cal|ness,pharisaicalness,6,
118453,phar|i|see,pharisee,3,3.0
118454,phar|i|see|ism,phariseeism,4,
118455,phar|mac|o|lite,pharmacolite,4,
118456,phar|ma|ceu|tic,pharmaceutic,4,
118457,phar|ma|ceu|tics,pharmaceutics,4,
118458,phar|ma|ceu|tist,pharmaceutist,4,
118459,phar|ma|ceu|ti|cal,pharmaceutical,5,5.0
118460,phar|ma|ceu|ti|cal|ly,pharmaceutically,6,
118461,phar|ma|cist,pharmacist,3,3.0
118462,phar|ma|cog|nos|tic,pharmacognostic,5,
118463,phar|ma|cog|no|sist,pharmacognosist,5,
118464,phar|ma|cog|no|sy,pharmacognosy,5,
118465,phar|ma|col|o|gist,pharmacologist,5,5.0
118466,phar|ma|col|o|gy,pharmacology,5,5.0
118467,phar|ma|co|dy|nam|ic,pharmacodynamic,6,
118468,phar|ma|co|dy|nam|ics,pharmacodynamics,6,
118469,phar|ma|co|dy|nam|i|cal,pharmacodynamical,7,
118470,phar|ma|co|log|i|cal,pharmacological,6,6.0
118471,phar|ma|co|log|i|cal|ly,pharmacologically,7,
118472,phar|ma|co|pe|ia,pharmacopeia,5,
118473,phar|ma|co|poe|ia,pharmacopoeia,5,
118474,phar|ma|co|poe|ial,pharmacopoeial,5,
118475,phar|ma|co|poe|ic,pharmacopoeic,5,
118476,phar|ma|co|poe|ist,pharmacopoeist,5,
118477,phar|ma|co|psy|cho|sis,pharmacopsychosis,6,
118478,phar|ma|cy,pharmacy,3,3.0
118479,phar|sa|li|a,pharsalia,4,
118480,phar|sa|li|an,pharsalian,4,
118481,phar|sa|lus,pharsalus,3,
118482,phar|ynx,pharynx,2,2.0
118483,phar|yn|gec|to|my,pharyngectomy,5,
118484,phar|yn|ges,pharynges,3,
118485,phar|yn|ge|al,pharyngeal,4,
118486,phar|yn|ge|al ton|sil,pharyngeal tonsil,5,
118487,phar|yn|gi|tis,pharyngitis,4,
118488,phar|yn|gol|o|gy,pharyngology,5,
118489,phar|yn|gos|co|py,pharyngoscopy,5,
118490,phar|yn|got|o|my,pharyngotomy,5,
118491,phase,phase,1,1.0
118492,phase mod|u|la|tion,phase modulation,4,
118493,phase|less,phaseless,2,
118494,phas|ma|jec|tor,phasmajector,4,
118495,phas|mid,phasmid,2,
118496,phat|ic,phatic,2,
118497,phaye,phaye,1,
118498,pha|e|thon,phaethon,3,
118499,pha|e|ton,phaeton,3,
118500,pha|gol|y|sis,phagolysis,4,
118501,pha|lanx,phalanx,2,2.0
118502,pha|lanx|es,phalanxes,3,
118503,pha|lan|ger,phalanger,3,
118504,pha|lan|ges,phalanges,3,3.0
118505,pha|lan|ge|al,phalangeal,4,
118506,pha|ros,pharos,2,2.0
118507,pha|ryn|gal,pharyngal,3,
118508,pha|ryn|go|scope,pharyngoscope,4,
118509,pha|se|al,phaseal,3,
118510,pha|sic,phasic,2,
118511,pha|sis,phasis,2,
118512,pha||n|na,phanna,4,
118513,phc,phc,1,
118514,phd,phd,1,3.0
118515,pheas|ant,pheasant,2,2.0
118516,pheas|ant's eye,pheasant's eye,2,
118517,pheas|ant's-eye,pheasant's-eye,2,
118518,pheb,pheb,1,
118519,phei|dip|pi|des,pheidippides,4,
118520,phelps,phelps,1,1.0
118521,phel|lem,phellem,2,
118522,phel|lo|derm,phelloderm,3,
118523,phel|lo|gen,phellogen,3,
118524,phel|lo|ge|net|ic,phellogenetic,5,
118525,phem|e|rol,phemerol,3,
118526,phen|an|threne|qui|none,phenanthrenequinone,5,
118527,phen|a|cite,phenacite,3,
118528,phen|a|kite,phenakite,3,
118529,phen|a|zine,phenazine,3,
118530,phen|e|tole,phenetole,3,
118531,phen|for|min,phenformin,3,
118532,phen|met|ra|zine,phenmetrazine,4,
118533,phen|yl,phenyl,2,
118534,phen|yl|ac|e|tal|de|hyde,phenylacetaldehyde,7,
118535,phen|yl|am|ine,phenylamine,4,
118536,phen|yl|a|ce|tic|al|dehyde,phenylaceticaldehyde,7,
118537,phen|yl|ben|zene,phenylbenzene,4,
118538,phen|yl|car|bi|nol,phenylcarbinol,5,
118539,phen|yl|di|eth|a|nol|a|mine,phenyldiethanolamine,8,
118540,phen|yl|ene,phenylene,3,
118541,phen|yl|eth|yl|ene,phenylethylene,5,
118542,phen|yl|eth|yl|mal|o|nyl|u|re|a,phenylethylmalonylurea,10,
118543,phen|yl|ke|to|nu|ri|a,phenylketonuria,7,
118544,phen|yl|meth|ane,phenylmethane,4,
118545,phen|yl|thi|o|car|ba|mide,phenylthiocarbamide,7,
118546,phen|yl|thi|o|ur|e|a,phenylthiourea,7,
118547,pher|e|clus,phereclus,3,
118548,pher|o|mone,pheromone,3,3.0
118549,phew,phew,1,1.0
118550,phe|be,phebe,2,2.0
118551,phe|ge|us,phegeus,3,
118552,phe|lo|ni|a,phelonia,4,
118553,phe|lo|ni|on,phelonion,4,
118554,phe|mi|us,phemius,3,
118555,phe|nac|e|tin,phenacetin,4,
118556,phe|nan|thra|qui|none,phenanthraquinone,5,
118557,phe|nan|threne,phenanthrene,3,
118558,phe|na|caine,phenacaine,3,
118559,phe|net|ic,phenetic,3,
118560,phe|net|i|din,phenetidin,4,
118561,phe|net|i|dine,phenetidine,4,
118562,phe|nix,phenix,2,2.0
118563,phe|ni|cia,phenicia,3,
118564,phe|nol,phenol,2,2.0
118565,phe|nol|ic,phenolic,3,3.0
118566,phe|nol|ic res|in,phenolic resin,4,
118567,phe|nol|o|gy,phenology,4,
118568,phe|nol|phtha|lein,phenolphthalein,4,4.0
118569,phe|nom|e|na,phenomena,4,4.0
118570,phe|nom|e|nal,phenomenal,4,4.0
118571,phe|nom|e|nal|ism,phenomenalism,5,
118572,phe|nom|e|nal|ist,phenomenalist,5,
118573,phe|nom|e|nal|is|tic,phenomenalistic,6,
118574,phe|nom|e|nal|is|ti|cal|ly,phenomenalistically,8,
118575,phe|nom|e|nal|ize,phenomenalize,5,
118576,phe|nom|e|nal|ized,phenomenalized,5,
118577,phe|nom|e|nal|iz|ing,phenomenalizing,6,
118578,phe|nom|e|nal|i|ty,phenomenality,6,
118579,phe|nom|e|nal|ly,phenomenally,5,5.0
118580,phe|nom|e|nize,phenomenize,4,
118581,phe|nom|e|nized,phenomenized,4,
118582,phe|nom|e|nol|o|gy,phenomenology,6,6.0
118583,phe|nom|e|non,phenomenon,4,4.0
118584,phe|nom|e|no|log|i|cal|ly,phenomenologically,8,
118585,phe|nox|ide,phenoxide,3,
118586,phe|nox|y|ben|za|mine,phenoxybenzamine,6,
118587,phe|no|bar|bi|tal,phenobarbital,5,
118588,phe|no|bar|bi|tone,phenobarbitone,5,
118589,phe|no|cop|y,phenocopy,4,
118590,phe|no|cryst,phenocryst,3,
118591,phe|no|late,phenolate,3,
118592,phe|no|lat|ed,phenolated,4,
118593,phe|no|li|a,phenolia,4,
118594,phe|no|li|on,phenolion,4,
118595,phe|no|log|i|cal,phenological,5,
118596,phe|no|plast,phenoplast,3,
118597,phe|no|saf|ra|nine,phenosafranine,5,
118598,phe|no|thi|a|zine,phenothiazine,5,
118599,phe|no|type,phenotype,3,3.0
118600,phe|no|typ|ic,phenotypic,4,4.0
118601,phe|no|typ|i|cal|ly,phenotypically,6,
118602,phe|nyl,phenyl,2,
118603,phe|nyl|al|a|nine,phenylalanine,5,
118604,phe|nyl|a|mine,phenylamine,4,
118605,phe|nyl|ke|ton|u|ri|a,phenylketonuria,7,
118606,phe|on,pheon,2,
118607,phe|rae,pherae,2,
118608,phi,phi,1,1.0
118609,phi be|ta kap|pa,phi beta kappa,3,
118610,phi-phe|nom|e|non,phi-phenomenon,4,
118611,phid|i|as,phidias,3,
118612,phies,phies,1,
118613,phil,phil,1,1.0
118614,phil,phil,1,1.0
118615,philem,philem,1,
118616,philol,philol,1,
118617,philos,philos,1,
118618,phil|an|throp|ic,philanthropic,4,4.0
118619,phil|an|throp|i|cal,philanthropical,5,
118620,phil|an|throp|i|cal|ly,philanthropically,6,
118621,phil|a|beg,philabeg,3,
118622,phil|a|del|phi|a,philadelphia,5,5.0
118623,phil|a|del|phus,philadelphus,4,
118624,phil|a|del|ph|i|a,philadelphia,6,5.0
118625,phil|a|tel|ic,philatelic,4,4.0
118626,phil|a|tel|i|cal|ly,philatelically,6,
118627,phil|by,philby,2,2.0
118628,phil|har|mon|ic,philharmonic,4,4.0
118629,phil|hel|lene,philhellene,3,
118630,phil|hel|len|ic,philhellenic,4,
118631,phil|hel|len|ism,philhellenism,4,
118632,phil|hel|len|ist,philhellenist,4,
118633,phil|ip,philip,2,2.0
118634,phil|ip ii,philip ii,2,
118635,phil|ip iv,philip iv,2,
118636,phil|ip the good,philip the good,2,
118637,phil|ip v,philip v,2,
118638,phil|ip vi,philip vi,2,
118639,phil|ippe|ville,philippeville,3,
118640,phil|ips,philips,2,2.0
118641,phil|ips|burg,philipsburg,3,
118642,phil|ip|pine ma|hog|a|ny,philippine mahogany,6,
118643,phil|ip|pine sea,philippine sea,3,
118644,phil|ip|pines,philippines,3,3.0
118645,phil|ip|pop|o|lis,philippopolis,5,
118646,phil|is|tine,philistine,3,3.0
118647,phil|i|beg,philibeg,3,
118648,phil|i|bert,philibert,3,3.0
118649,phil|i|us,philius,3,
118650,phil|lip,phillip,2,2.0
118651,phil|lippe,phillippe,2,2.0
118652,phil|lips,phillips,2,2.0
118653,phil|lips|burg,phillipsburg,3,
118654,phil|lis,phillis,2,2.0
118655,phil|li|da,phillida,3,
118656,phil|lu|men|ist,phillumenist,4,
118657,phil|ly,philly,2,2.0
118658,phil|oc|te|tes,philoctetes,4,
118659,phil|o|den|dron,philodendron,4,4.0
118660,phil|o|la|us,philolaus,4,
118661,phil|o|log|i|cal,philological,5,
118662,phil|o|log|i|cal|ly,philologically,6,
118663,phil|o|lo|gi|an,philologian,5,
118664,phil|o|mel,philomel,3,
