,syllables,normalized_text,n_syls,n_syls_SonoriPy
1004,ac|cla|me|ra,acclamera,4,
1005,ac|cla|me|rait,acclamerait,4,
1006,ac|cla|me|ront,acclameront,4,
1007,ac|cla|mez,acclamez,3,
1008,ac|cla|miez,acclamiez,3,
1009,ac|cla|mons,acclamons,3,
1010,ac|cla|mé,acclamé,3,
1011,ac|cla|mée,acclamée,3,
1012,ac|cla|mées,acclamées,3,
1013,ac|cla|més,acclamés,3,
1014,ac|cli|ma|ta,acclimata,4,
1015,ac|cli|ma|tai,acclimatai,4,
1016,ac|cli|ma|ta|tion,acclimatation,5,
1018,ac|cli|ma|te|ment,acclimatement,5,
1020,ac|cli|ma|ter,acclimater,4,
1021,ac|cli|ma|te|rait,acclimaterait,5,
1023,ac|cli|ma|tez,acclimatez,4,
1024,ac|cli|ma|té,acclimaté,4,
1025,ac|cli|ma|tés,acclimatés,4,
1028,ac|coin|té,accointé,3,
1029,ac|coin|tés,accointés,3,
1030,ac|co|la,accola,3,
1033,ac|co|lait,accolait,3,
1034,ac|co|lant,accolant,3,
1036,ac|co|le|ment,accolement,4,
1038,ac|co|ler,accoler,3,
1039,ac|co|le|rais,accolerais,4,
1040,ac|co|lé,accolé,3,
1041,ac|co|lée,accolée,3,
1042,ac|co|lée,accolée,3,
1043,ac|co|lées,accolées,3,
1044,ac|co|lées,accolées,3,
1045,ac|co|lés,accolés,3,
1046,ac|co|lés,accolés,3,
1047,ac|com|mo|da,accommoda,4,
1048,ac|com|mo|dai,accommodai,4,
1049,ac|com|mo|daient,accommodaient,4,
1050,ac|com|mo|dais,accommodais,4,
1051,ac|com|mo|dait,accommodait,4,
1052,ac|com|mo|dant,accommodant,4,
1053,ac|com|mo|dant,accommodant,4,
1056,ac|com|mo|dants,accommodants,4,
1057,ac|com|mo|da|tion,accommodation,5,
1060,ac|com|mo|de|ment,accommodement,5,
1061,ac|com|mo|de|ments,accommodements,5,
1063,ac|com|mo|der,accommoder,4,
1064,ac|com|mo|de|ra,accommodera,5,
1065,ac|com|mo|de|rai,accommoderai,5,
1066,ac|com|mo|de|raient,accommoderaient,5,
1067,ac|com|mo|de|rais,accommoderais,5,
1068,ac|com|mo|de|rait,accommoderait,5,
1069,ac|com|mo|de|rez,accommoderez,5,
1070,ac|com|mo|de|rions,accommoderions,5,
1071,ac|com|mo|de|ront,accommoderont,5,
1072,ac|com|mo|dions,accommodions,4,
1073,ac|com|mo|dons,accommodons,4,
1074,ac|com|mo|dât,accommodât,4,
1076,ac|com|mo|dé,accommodé,4,
1077,ac|com|mo|dée,accommodée,4,
1078,ac|com|mo|dés,accommodés,4,
1079,ac|com|pa|gna,accompagna,4,
1080,ac|com|pa|gnai,accompagnai,4,
1081,ac|com|pa|gnaient,accompagnaient,4,
1082,ac|com|pa|gnais,accompagnais,4,
1083,ac|com|pa|gnait,accompagnait,4,
1084,ac|com|pa|gnant,accompagnant,4,
1085,ac|com|pa|gnant,accompagnant,4,
1086,ac|com|pa|gna|teur,accompagnateur,5,
1087,ac|com|pa|gna|teurs,accompagnateurs,5,
1091,ac|com|pa|gne|ment,accompagnement,5,
1092,ac|com|pa|gne|ments,accompagnements,5,
1094,ac|com|pa|gner,accompagner,4,
1095,ac|com|pa|gne|ra,accompagnera,5,
1096,ac|com|pa|gne|rai,accompagnerai,5,
1097,ac|com|pa|gne|raient,accompagneraient,5,
1098,ac|com|pa|gne|rais,accompagnerais,5,
1099,ac|com|pa|gne|rait,accompagnerait,5,
1100,ac|com|pa|gne|ras,accompagneras,5,
1101,ac|com|pa|gne|rez,accompagnerez,5,
1102,ac|com|pa|gne|riez,accompagneriez,5,
1103,ac|com|pa|gne|rons,accompagnerons,5,
1104,ac|com|pa|gne|ront,accompagneront,5,
1106,ac|com|pa|gnez,accompagnez,4,
1107,ac|com|pa|gniez,accompagniez,4,
1108,ac|com|pa|gnions,accompagnions,4,
1109,ac|com|pa|gnons,accompagnons,4,
1111,ac|com|pa|gnât,accompagnât,4,
1113,ac|com|pa|gné,accompagné,4,
1114,ac|com|pa|gné,accompagné,4,
1115,ac|com|pa|gnée,accompagnée,4,
1116,ac|com|pa|gnée,accompagnée,4,
1117,ac|com|pa|gnées,accompagnées,4,
1118,ac|com|pa|gnées,accompagnées,4,
1119,ac|com|pa|gnés,accompagnés,4,
1120,ac|com|pa|gnés,accompagnés,4,
1121,ac|com|pli,accompli,3,
1122,ac|com|pli,accompli,3,
1123,ac|com|pli,accompli,3,
1124,ac|com|plie,accomplie,3,
1125,ac|com|plie,accomplie,3,
1126,ac|com|plies,accomplies,3,
1127,ac|com|plies,accomplies,3,
1128,ac|com|plir,accomplir,3,
1129,ac|com|pli|ra,accomplira,4,
1130,ac|com|pli|rai,accomplirai,4,
1131,ac|com|pli|raient,accompliraient,4,
1132,ac|com|pli|rais,accomplirais,4,
1133,ac|com|pli|rait,accomplirait,4,
1134,ac|com|pli|ras,accompliras,4,
1136,ac|com|pli|rez,accomplirez,4,
1137,ac|com|pli|rons,accomplirons,4,
1138,ac|com|pli|ront,accompliront,4,
1139,ac|com|plis,accomplis,3,
1140,ac|com|plis,accomplis,3,
1141,ac|com|plis|saient,accomplissaient,4,
1142,ac|com|plis|sais,accomplissais,4,
1143,ac|com|plis|sait,accomplissait,4,
1144,ac|com|plis|sant,accomplissant,4,
1146,ac|com|plis|se|ment,accomplissement,5,
1147,ac|com|plis|se|ments,accomplissements,5,
1149,ac|com|plis|sez,accomplissez,4,
1150,ac|com|plis|siez,accomplissiez,4,
1151,ac|com|plis|sions,accomplissions,4,
1152,ac|com|plis|sons,accomplissons,4,
1153,ac|com|plit,accomplit,3,
1154,ac|com|plît,accomplît,3,
1155,ac|cord,accord,2,
1156,ac|cor|da,accorda,3,
1157,ac|cor|dai,accordai,3,
1158,ac|cor|daient,accordaient,3,
1160,ac|cor|dais,accordais,3,
1161,ac|cor|dait,accordait,3,
1162,ac|cor|dant,accordant,3,
1163,ac|cor|das,accordas,3,
1166,ac|cor|de|ment,accordement,4,
1168,ac|cor|der,accorder,3,
1169,ac|cor|de|ra,accordera,4,
1170,ac|cor|de|rai,accorderai,4,
1171,ac|cor|de|raient,accorderaient,4,
1172,ac|cor|de|rais,accorderais,4,
1173,ac|cor|de|rait,accorderait,4,
1174,ac|cor|de|ras,accorderas,4,
1175,ac|cor|de|rez,accorderez,4,
1176,ac|cor|de|riez,accorderiez,4,
1177,ac|cor|de|rons,accorderons,4,
1178,ac|cor|de|ront,accorderont,4,
1180,ac|cor|deur,accordeur,3,
1181,ac|cor|dez,accordez,3,
1182,ac|cor|diez,accordiez,3,
1183,ac|cor|dions,accordions,3,
1184,ac|cor|do,accordo,3,
1185,ac|cor|dons,accordons,3,
1187,ac|cor|dât,accordât,3,
1189,ac|cor|dé,accordé,3,
1190,ac|cor|dé,accordé,3,
1191,ac|cor|dée,accordée,3,
1192,ac|cor|dée,accordée,3,
1193,ac|cor|dées,accordées,3,
1194,ac|cor|dées,accordées,3,
1196,ac|cor|déo|nis|te,accordéoniste,5,
1197,ac|cor|déo|nis|tes,accordéonistes,5,
1199,ac|cor|dés,accordés,3,
1200,ac|cor|dés,accordés,3,
1203,ac|cort,accort,2,
1206,ac|corts,accorts,2,
1207,ac|cos|ta,accosta,3,
1209,ac|cos|taient,accostaient,3,
1210,ac|cos|tais,accostais,3,
1211,ac|cos|tait,accostait,3,
1212,ac|cos|tant,accostant,3,
1213,ac|cos|tant,accostant,3,
1216,ac|cos|ter,accoster,3,
1217,ac|cos|te|rez,accosterez,4,
1218,ac|cos|te|rons,accosterons,4,
1219,ac|cos|tez,accostez,3,
1220,ac|cos|tiez,accostiez,3,
1221,ac|cos|tons,accostons,3,
1222,ac|cos|té,accosté,3,
1223,ac|cos|tée,accostée,3,
1224,ac|cos|tées,accostées,3,
1225,ac|co|ta,accota,3,
1226,ac|co|taient,accotaient,3,
1227,ac|co|tait,accotait,3,
1228,ac|co|tant,accotant,3,
1230,ac|co|te|ment,accotement,4,
1231,ac|co|te|ments,accotements,4,
1233,ac|co|ter,accoter,3,
1234,ac|co|toirs,accotoirs,3,
1235,ac|co|tons,accotons,3,
1237,ac|co|té,accoté,3,
1238,ac|co|tée,accotée,3,
1239,ac|co|tées,accotées,3,
1240,ac|co|tés,accotés,3,
1241,ac|co|tés,accotés,3,
1242,ac|cou|cha,accoucha,3,
1243,ac|cou|chaient,accouchaient,3,
1244,ac|cou|chais,accouchais,3,
1245,ac|cou|chait,accouchait,3,
1246,ac|cou|chant,accouchant,3,
1247,ac|cou|chant,accouchant,3,
1249,ac|cou|che|ment,accouchement,4,
1250,ac|cou|che|ments,accouchements,4,
1252,ac|cou|cher,accoucher,3,
1253,ac|cou|che|ra,accouchera,4,
1254,ac|cou|che|rait,accoucherait,4,
1255,ac|cou|che|ras,accoucheras,4,
1257,ac|cou|cheur,accoucheur,3,
1258,ac|cou|cheurs,accoucheurs,3,
1260,ac|cou|chez,accouchez,3,
1261,ac|cou|ché,accouché,3,
1262,ac|cou|chée,accouchée,3,
1263,ac|cou|chée,accouchée,3,
1264,ac|cou|chées,accouchées,3,
1265,ac|cou|chés,accouchés,3,
1266,ac|cou|da,accouda,3,
1267,ac|cou|dai,accoudai,3,
1268,ac|cou|daient,accoudaient,3,
1269,ac|cou|dais,accoudais,3,
1270,ac|cou|dait,accoudait,3,
1271,ac|cou|dant,accoudant,3,
1273,ac|cou|der,accouder,3,
1274,ac|cou|dions,accoudions,3,
1275,ac|cou|doir,accoudoir,3,
1276,ac|cou|doirs,accoudoirs,3,
1277,ac|cou|dons,accoudons,3,
1279,ac|cou|dé,accoudé,3,
1280,ac|cou|dé,accoudé,3,
1281,ac|cou|dée,accoudée,3,
1282,ac|cou|dée,accoudée,3,
1283,ac|cou|dées,accoudées,3,
1284,ac|cou|dés,accoudés,3,
1285,ac|cou|dés,accoudés,3,
1286,ac|cou|pla,accoupla,3,
1287,ac|cou|plaient,accouplaient,3,
1288,ac|cou|plais,accouplais,3,
1289,ac|cou|plait,accouplait,3,
1290,ac|cou|plant,accouplant,3,
1292,ac|cou|ple|ment,accouplement,4,
1293,ac|cou|ple|ments,accouplements,4,
1295,ac|cou|pler,accoupler,3,
1296,ac|cou|ple|ra,accouplera,4,
1297,ac|cou|ple|rait,accouplerait,4,
1298,ac|cou|ple|ront,accoupleront,4,
1300,ac|cou|plé,accouplé,3,
1301,ac|cou|plée,accouplée,3,
1302,ac|cou|plées,accouplées,3,
1303,ac|cou|plés,accouplés,3,
1304,ac|cou|raient,accouraient,3,
1305,ac|cou|rais,accourais,3,
1306,ac|cou|rait,accourait,3,
1307,ac|cou|rant,accourant,3,
1308,ac|cour|cis|sant,accourcissant,4,
1312,ac|cou|rez,accourez,3,
1313,ac|cou|riez,accouriez,3,
1314,ac|cou|rir,accourir,3,
1315,ac|cou|rons,accourons,3,
1316,ac|cour|ra,accourra,3,
1317,ac|cour|rai,accourrai,3,
1318,ac|cour|raient,accourraient,3,
1319,ac|cour|rais,accourrais,3,
1320,ac|cour|rait,accourrait,3,
1321,ac|cour|ront,accourront,3,
1322,ac|cours,accours,2,
1323,ac|court,accourt,2,
1324,ac|cou|ru,accouru,3,
1325,ac|cou|rue,accourue,3,
1326,ac|cou|rues,accourues,3,
1328,ac|cou|rus,accourus,3,
1330,ac|cou|rut,accourut,3,
1331,ac|cou|rût,accourût,3,
1333,ac|cou|tre|ment,accoutrement,4,
1334,ac|cou|tre|ments,accoutrements,4,
1335,ac|cou|tré,accoutré,3,
1336,ac|cou|tré,accoutré,3,
1337,ac|cou|trée,accoutrée,3,
1338,ac|cou|trée,accoutrée,3,
1339,ac|cou|trés,accoutrés,3,
1340,ac|cou|trés,accoutrés,3,
1341,ac|cou|tu|ma,accoutuma,4,
1342,ac|cou|tu|mai,accoutumai,4,
1343,ac|cou|tu|maient,accoutumaient,4,
1344,ac|cou|tu|mais,accoutumais,4,
1345,ac|cou|tu|mait,accoutumait,4,
1348,ac|cou|tu|mant,accoutumant,4,
1351,ac|cou|tu|mer,accoutumer,4,
1352,ac|cou|tu|me|rait,accoutumerait,5,
1353,ac|cou|tu|mé,accoutumé,4,
1354,ac|cou|tu|mé,accoutumé,4,
1355,ac|cou|tu|mée,accoutumée,4,
1356,ac|cou|tu|mée,accoutumée,4,
1357,ac|cou|tu|mées,accoutumées,4,
1358,ac|cou|tu|mées,accoutumées,4,
1359,ac|cou|tu|més,accoutumés,4,
1360,ac|cou|tu|més,accoutumés,4,
1361,ac|cou|vée,accouvée,3,
1362,ac|cras,accras,2,
1363,ac|cro,accro,2,
1364,ac|cro,accro,2,
1365,ac|croc,accroc,2,
1366,ac|cro|cha,accrocha,3,
1369,ac|cro|chai,accrochai,3,
1370,ac|cro|chaient,accrochaient,3,
1371,ac|cro|chais,accrochais,3,
1372,ac|cro|chait,accrochait,3,
1373,ac|cro|chant,accrochant,3,
1374,ac|cro|chant,accrochant,3,
1380,ac|cro|cher,accrocher,3,
1381,ac|cro|che|ra,accrochera,4,
1382,ac|cro|che|rai,accrocherai,4,
1383,ac|cro|che|raient,accrocheraient,4,
1384,ac|cro|che|rais,accrocherais,4,
1385,ac|cro|che|rait,accrocherait,4,
1386,ac|cro|che|rez,accrocherez,4,
1387,ac|cro|che|riez,accrocheriez,4,
1388,ac|cro|che|ront,accrocheront,4,
1391,ac|cro|cheur,accrocheur,3,
1392,ac|cro|cheurs,accrocheurs,3,
1395,ac|cro|chez,accrochez,3,
1396,ac|cro|chiez,accrochiez,3,
1397,ac|cro|chions,accrochions,3,
1398,ac|cro|chons,accrochons,3,
1399,ac|cro|chât,accrochât,3,
1401,ac|cro|ché,accroché,3,
1402,ac|cro|ché,accroché,3,
1403,ac|cro|chée,accrochée,3,
1404,ac|cro|chée,accrochée,3,
1405,ac|cro|chées,accrochées,3,
1406,ac|cro|chées,accrochées,3,
1407,ac|cro|chés,accrochés,3,
1408,ac|cro|chés,accrochés,3,
1409,ac|crocs,accrocs,2,
1411,ac|crois,accrois,2,
1412,ac|crois|saient,accroissaient,3,
1413,ac|crois|sait,accroissait,3,
1414,ac|crois|sant,accroissant,3,
1416,ac|crois|se|ment,accroissement,4,
1418,ac|crois|sez,accroissez,3,
1419,ac|cros,accros,2,
1420,ac|cros,accros,2,
1421,ac|crou|pi,accroupi,3,
1422,ac|crou|pi,accroupi,3,
1423,ac|crou|pie,accroupie,3,
1424,ac|crou|pie,accroupie,3,
1425,ac|crou|pies,accroupies,3,
1426,ac|crou|pies,accroupies,3,
1427,ac|crou|pir,accroupir,3,
1429,ac|crou|pis,accroupis,3,
1430,ac|crou|pis,accroupis,3,
1431,ac|crou|pis|saient,accroupissaient,4,
1432,ac|crou|pis|sais,accroupissais,4,
1433,ac|crou|pis|sait,accroupissait,4,
1434,ac|crou|pis|sant,accroupissant,4,
1436,ac|crou|pis|se|ment,accroupissement,5,
1438,ac|crou|pis|sons,accroupissons,4,
1439,ac|crou|pit,accroupit,3,
1440,ac|croît,accroît,2,
1441,ac|croî|tra,accroîtra,3,
1442,ac|croî|trait,accroîtrait,3,
1444,ac|croî|tront,accroîtront,3,
1445,ac|cru,accru,2,
1446,ac|cru,accru,2,
1447,ac|crue,accrue,2,
1448,ac|crue,accrue,2,
1449,ac|crue,accrue,2,
1450,ac|crues,accrues,2,
1451,ac|crues,accrues,2,
1453,ac|crus,accrus,2,
1454,ac|crus,accrus,2,
1455,ac|crut,accrut,2,
1456,ac|cré|di|ta,accrédita,4,
1457,ac|cré|di|taient,accréditaient,4,
1458,ac|cré|di|tait,accréditait,4,
1459,ac|cré|di|tant,accréditant,4,
1460,ac|cré|di|ta|tion,accréditation,5,
1461,ac|cré|di|ta|tions,accréditations,5,
1462,ac|cré|di|ter,accréditer,4,
1463,ac|cré|di|tif,accréditif,4,
1464,ac|cré|di|té,accrédité,4,
1465,ac|cré|di|té,accrédité,4,
1466,ac|cré|di|tée,accréditée,4,
1467,ac|cré|di|tée,accréditée,4,
1468,ac|cré|di|tés,accrédités,4,
1469,ac|cré|di|tés,accrédités,4,
1470,ac|cré|di|tés,accrédités,4,
1471,ac|cré|tion,accrétion,3,
1472,ac|crût,accrût,2,
1473,ac|cu,accu,2,
1474,ac|cueil,accueil,2,
1475,ac|cueil|laient,accueillaient,3,
1476,ac|cueil|lais,accueillais,3,
1477,ac|cueil|lait,accueillait,3,
1478,ac|cueil|lant,accueillant,3,
1479,ac|cueil|lant,accueillant,3,
1482,ac|cueil|lants,accueillants,3,
1485,ac|cueil|le|ra,accueillera,4,
1486,ac|cueil|le|rai,accueillerai,4,
1487,ac|cueil|le|raient,accueilleraient,4,
1488,ac|cueil|le|rait,accueillerait,4,
1489,ac|cueil|le|ras,accueilleras,4,
1490,ac|cueil|le|rez,accueillerez,4,
1491,ac|cueil|le|riez,accueilleriez,4,
1492,ac|cueil|le|rons,accueillerons,4,
1493,ac|cueil|le|ront,accueilleront,4,
1495,ac|cueil|lez,accueillez,3,
1496,ac|cueil|li,accueilli,3,
1497,ac|cueil|lie,accueillie,3,
1498,ac|cueil|lies,accueillies,3,
1499,ac|cueil|lir,accueillir,3,
1501,ac|cueil|lis,accueillis,3,
1502,ac|cueil|lit,accueillit,3,
1503,ac|cueil|lons,accueillons,3,
1504,ac|cueil|lît,accueillît,3,
1505,ac|cueils,accueils,2,
1506,ac|cu|la,accula,3,
1507,ac|cu|laient,acculaient,3,
1508,ac|cu|lais,acculais,3,
1509,ac|cu|lait,acculait,3,
1510,ac|cu|lant,acculant,3,
1513,ac|cu|ler,acculer,3,
1514,ac|cu|le|ra,acculera,4,
1515,ac|cu|le|raient,acculeraient,4,
1516,ac|cu|lez,acculez,3,
1518,ac|cu|lât,acculât,3,
1520,ac|cu|lé,acculé,3,
1521,ac|cu|lé,acculé,3,
1522,ac|cu|lée,acculée,3,
1523,ac|cu|lées,acculées,3,
1524,ac|cu|lés,acculés,3,
1525,ac|cu|lés,acculés,3,
1526,ac|cu|mu|la,accumula,4,
1527,ac|cu|mu|lai,accumulai,4,
1528,ac|cu|mu|laient,accumulaient,4,
1529,ac|cu|mu|lais,accumulais,4,
1530,ac|cu|mu|lait,accumulait,4,
1531,ac|cu|mu|lant,accumulant,4,
1532,ac|cu|mu|la|teur,accumulateur,5,
1533,ac|cu|mu|la|teurs,accumulateurs,5,
1534,ac|cu|mu|la|tion,accumulation,5,
1535,ac|cu|mu|la|tions,accumulations,5,
1538,ac|cu|mu|ler,accumuler,4,
1539,ac|cu|mu|le|rez,accumulerez,5,
1540,ac|cu|mu|lez,accumulez,4,
1542,ac|cu|mu|lé,accumulé,4,
1543,ac|cu|mu|lée,accumulée,4,
1544,ac|cu|mu|lées,accumulées,4,
1545,ac|cu|mu|lés,accumulés,4,
1546,ac|cus,accus,2,
1547,ac|cu|sa,accusa,3,
1548,ac|cu|sai,accusai,3,
1549,ac|cu|saient,accusaient,3,
1550,ac|cu|sais,accusais,3,
1551,ac|cu|sait,accusait,3,
1552,ac|cu|sant,accusant,3,
1553,ac|cu|sa|teur,accusateur,4,
1554,ac|cu|sa|teur,accusateur,4,
1555,ac|cu|sa|teurs,accusateurs,4,
1556,ac|cu|sa|teurs,accusateurs,4,
1557,ac|cu|sa|tif,accusatif,4,
1558,ac|cu|sa|tion,accusation,4,
1559,ac|cu|sa|tions,accusations,4,
1565,ac|cu|ser,accuser,3,
1566,ac|cu|se|ra,accusera,4,
1567,ac|cu|se|raient,accuseraient,4,
1568,ac|cu|se|rais,accuserais,4,
1569,ac|cu|se|rait,accuserait,4,
1570,ac|cu|se|rez,accuserez,4,
1571,ac|cu|se|riez,accuseriez,4,
1572,ac|cu|se|rions,accuserions,4,
1573,ac|cu|se|rons,accuserons,4,
1574,ac|cu|se|ront,accuseront,4,
1576,ac|cu|sez,accusez,3,
1577,ac|cu|siez,accusiez,3,
1578,ac|cu|sions,accusions,3,
1579,ac|cu|sons,accusons,3,
1580,ac|cu|sât,accusât,3,
1582,ac|cu|sé,accusé,3,
1583,ac|cu|sé,accusé,3,
1584,ac|cu|sé,accusé,3,
1585,ac|cu|sée,accusée,3,
1586,ac|cu|sée,accusée,3,
1587,ac|cu|sée,accusée,3,
1588,ac|cu|sées,accusées,3,
1589,ac|cu|sées,accusées,3,
1590,ac|cu|sées,accusées,3,
1591,ac|cu|sés,accusés,3,
1592,ac|cu|sés,accusés,3,
1593,ac|cu|sés,accusés,3,
1597,ac|cès,accès,2,
1598,ac|cé|da,accéda,3,
1599,ac|cé|dai,accédai,3,
1600,ac|cé|daient,accédaient,3,
1601,ac|cé|dais,accédais,3,
1602,ac|cé|dait,accédait,3,
1603,ac|cé|dant,accédant,3,
1604,ac|cé|der,accéder,3,
1605,ac|cé|de|ra,accédera,4,
1606,ac|cé|de|rai,accéderai,4,
1607,ac|cé|de|raient,accéderaient,4,
1608,ac|cé|de|rais,accéderais,4,
1609,ac|cé|de|rait,accéderait,4,
1610,ac|cé|de|ras,accéderas,4,
1611,ac|cé|dez,accédez,3,
1612,ac|cé|dons,accédons,3,
1614,ac|cé|dé,accédé,3,
1618,ac|cé|lé|ra,accéléra,4,
1619,ac|cé|lé|rai,accélérai,4,
1620,ac|cé|lé|raient,accéléraient,4,
1621,ac|cé|lé|rais,accélérais,4,
1622,ac|cé|lé|rait,accélérait,4,
1623,ac|cé|lé|rant,accélérant,4,
1624,ac|cé|lé|rant,accélérant,4,
1625,ac|cé|lé|rants,accélérants,4,
1626,ac|cé|lé|ra|teur,accélérateur,5,
1627,ac|cé|lé|ra|teur,accélérateur,5,
1628,ac|cé|lé|ra|teurs,accélérateurs,5,
1629,ac|cé|lé|ra|teurs,accélérateurs,5,
1630,ac|cé|lé|ra|tion,accélération,5,
1631,ac|cé|lé|ra|tions,accélérations,5,
1633,ac|cé|lé|rer,accélérer,4,
1634,ac|cé|lé|re|ra,accélérera,5,
1635,ac|cé|lé|re|rait,accélérerait,5,
1636,ac|cé|lé|re|ras,accéléreras,5,
1637,ac|cé|lé|rez,accélérez,4,
1638,ac|cé|lé|riez,accélériez,4,
1639,ac|cé|lé|rons,accélérons,4,
1641,ac|cé|lé|ré,accéléré,4,
1642,ac|cé|lé|ré,accéléré,4,
1643,ac|cé|lé|ré,accéléré,4,
1644,ac|cé|lé|rée,accélérée,4,
1645,ac|cé|lé|rées,accélérées,4,
1646,ac|cé|lé|rés,accélérés,4,
1647,ac|cé|lé|rés,accélérés,4,
1652,a|cer|bi|té,acerbité,4,
1655,a|cha|lan|daient,achalandaient,4,
1656,a|cha|lan|dé,achalandé,4,
1657,a|cha|lan|dée,achalandée,4,
1658,a|cha|lan|dées,achalandées,4,
1659,a|cha|lan|dés,achalandés,4,
1660,a|cha|lan|dés,achalandés,4,
1663,a|char|na,acharna,3,
1664,a|char|nai,acharnai,3,
1665,a|char|naient,acharnaient,3,
1666,a|char|nais,acharnais,3,
1667,a|char|nait,acharnait,3,
1668,a|char|nant,acharnant,3,
1670,a|char|ne|ment,acharnement,4,
1671,a|char|ne|ments,acharnements,4,
1673,a|char|ner,acharner,3,
1674,a|char|ne|ra,acharnera,4,
1675,a|char|ne|rai,acharnerai,4,
1676,a|char|ne|rait,acharnerait,4,
1678,a|char|nez,acharnez,3,
1680,a|char|né,acharné,3,
1681,a|char|né,acharné,3,
1682,a|char|née,acharnée,3,
1683,a|char|née,acharnée,3,
1684,a|char|nées,acharnées,3,
1685,a|char|nées,acharnées,3,
1686,a|char|nés,acharnés,3,
1687,a|char|nés,acharnés,3,
1688,a|chat,achat,2,
1689,a|chats,achats,2,
1691,a|che|mi|na,achemina,4,
1692,a|che|mi|nai,acheminai,4,
1693,a|che|mi|naient,acheminaient,4,
1694,a|che|mi|nait,acheminait,4,
1695,a|che|mi|nant,acheminant,4,
1697,a|che|mi|ne|ment,acheminement,5,
1699,a|che|mi|ner,acheminer,4,
1700,a|che|mi|ne|ront,achemineront,5,
1701,a|che|mi|nons,acheminons,4,
1704,a|che|mi|né,acheminé,4,
1705,a|che|mi|née,acheminée,4,
1706,a|che|mi|nées,acheminées,4,
1707,a|che|mi|nés,acheminés,4,
1709,a|che|ta,acheta,3,
1711,a|che|tai,achetai,3,
1712,a|che|taient,achetaient,3,
1713,a|che|tais,achetais,3,
1714,a|che|tait,achetait,3,
1715,a|che|tant,achetant,3,
1717,a|che|ter,acheter,3,
1718,a|che|teur,acheteur,3,
1719,a|che|teurs,acheteurs,3,
1722,a|che|tez,achetez,3,
1723,a|che|tiez,achetiez,3,
1724,a|che|tions,achetions,3,
1725,a|che|tons,achetons,3,
1727,a|che|tât,achetât,3,
1729,a|che|té,acheté,3,
1730,a|che|tée,achetée,3,
1731,a|che|tées,achetées,3,
1732,a|che|tés,achetés,3,
1733,a|che|va,acheva,3,
1734,a|che|vai,achevai,3,
1735,a|che|vaient,achevaient,3,
1736,a|che|vais,achevais,3,
1737,a|che|vait,achevait,3,
1738,a|che|vant,achevant,3,
1739,a|che|ver,achever,3,
1740,a|che|vez,achevez,3,
1741,a|che|viez,acheviez,3,
1742,a|che|vions,achevions,3,
1743,a|che|vons,achevons,3,
1745,a|che|vât,achevât,3,
1747,a|che|vé,achevé,3,
1748,a|che|vé,achevé,3,
1749,a|che|vée,achevée,3,
1750,a|che|vée,achevée,3,
1751,a|che|vées,achevées,3,
1752,a|che|vées,achevées,3,
1753,a|che|vés,achevés,3,
1754,a|che|vés,achevés,3,
1756,a|chon|dro|pla|sie,achondroplasie,5,
1757,a|chon|dro|pla|sies,achondroplasies,5,
1758,a|chop|pa,achoppa,3,
1759,a|chop|pai,achoppai,3,
1760,a|chop|paient,achoppaient,3,
1761,a|chop|pais,achoppais,3,
1762,a|chop|pait,achoppait,3,
1764,a|chop|pe|ment,achoppement,4,
1766,a|chop|pé,achoppé,3,
1767,a|chop|pée,achoppée,3,
1770,a|chè|te|ra,achètera,4,
1771,a|chè|te|rai,achèterai,4,
1772,a|chè|te|raient,achèteraient,4,
1773,a|chè|te|rais,achèterais,4,
1774,a|chè|te|rait,achèterait,4,
1775,a|chè|te|ras,achèteras,4,
1776,a|chè|te|rez,achèterez,4,
1777,a|chè|te|riez,achèteriez,4,
1778,a|chè|te|rions,achèterions,4,
1779,a|chè|te|rons,achèterons,4,
1780,a|chè|te|ront,achèteront,4,
1783,a|chè|ve|ment,achèvement,4,
1784,a|chè|ve|ments,achèvements,4,
1786,a|chè|ve|ra,achèvera,4,
1787,a|chè|ve|rai,achèverai,4,
1788,a|chè|ve|raient,achèveraient,4,
1789,a|chè|ve|rait,achèverait,4,
1790,a|chè|ve|rez,achèverez,4,
1791,a|chè|ve|rons,achèverons,4,
1792,a|chè|ve|ront,achèveront,4,
1801,a|ci|di|té,acidité,4,
1802,a|ci|di|tés,acidités,4,
1805,a|ci|du|lé,acidulé,4,
1806,a|ci|du|lé,acidulé,4,
1807,a|ci|du|lée,acidulée,4,
1808,a|ci|du|lée,acidulée,4,
1809,a|ci|du|lées,acidulées,4,
1810,a|ci|du|lées,acidulées,4,
1811,a|ci|du|lés,acidulés,4,
1812,a|ci|du|lés,acidulés,4,
1813,a|cier,acier,2,
1814,a|ciers,aciers,2,
1815,a|cié|rie,aciérie,3,
1816,a|cié|ries,aciéries,3,
1817,ac|mé,acmé,2,
1818,ac|né,acné,2,
1819,ac|néi|ques,acnéiques,3,
1820,ac|nés,acnés,2,
1825,a|co|niers,aconiers,3,
1826,a|co|nit,aconit,3,
1827,a|co|qui|na,acoquina,4,
1829,a|co|qui|ner,acoquiner,4,
1830,a|co|qui|né,acoquiné,4,
1831,a|co|qui|née,acoquinée,4,
1832,a|co|qui|nés,acoquinés,4,
1839,ac|quer|ra,acquerra,3,
1840,ac|quer|rai,acquerrai,3,
1841,ac|quer|raient,acquerraient,3,
